,caption,date,likes,comments,shortcode
483,"Tu seguridad es nuestra prioridad. Por eso en la app de Nu puedes iniciar sesión con tu huella digital, generar tu tarjeta virtual para compras en línea más seguras, también puedes bloquear temporalmente tu tarjeta de crédito. Todo con un clic 💜Así es Nu💜",2020-04-01 23:19:03,211,18,B-dNgyRBEIN
484,"Estamos contigo. Nos ponemos de tu lado las 24 horas en el chat, correo electrónico y teléfono. ¿Necesitas ayuda para pagar tu tarjeta Nu? Habla con nosotros. ¿Necesitas ayuda para lidiar con el aislamiento social? Habla con nosotros. 
No tenemos todas las respuestas. Pero juntos podemos pensar en la mejor manera de ayudarte.",2020-03-27 17:41:42,436,24,B-Pu95ZBjnT
485,"Sin importar la situación a la que nos enfrentemos, tu tarjeta de crédito Nu es la mejor opción para controlar tu dinero desde tu celular. Descubre las ventajas de la tarjeta virtual y de las demás funciones, pensadas para ofrecerte una experiencia digital y sin complicaciones.
Porque para nosotros, tú eres lo más importante 💜#AsiEsNu💜",2020-03-20 02:47:55,342,28,B98HHm3BWXc
486,"¿Qué tan seguro te sientes con tu vida financiera? 😕
Bloquea y desbloquea tu tarjeta de crédito Nu, con tan sólo un clic. 
Aplica hoy, link en bio👆🏻💜Así es Nu💜
#AsiEsNu #Mexico #Fintech #ElFuturoEsMorado #TarjetaDeCredito #SoyNu #ServiciosFinancieros #Millenial #Dinero #Tecnologia #TransformacionDigital",2020-03-10 20:12:43,270,2,B9kOu80n6wt
487,"Para todos los inconformes del sistema: ahora pueden tener una tarjeta de crédito libre de complicaciones. 💜Así es Nu 💜  Entra al link en bio y aplica hoy 👆
#AsiEsNu #Mexico #Fintech #ElFuturoEsMorado #TarjetaDeCredito #SoyNu #ServiciosFinancieros #Millenial #Dinero #Tecnologia #TransformacionDigital",2020-03-09 20:22:15,350,19,B9hrB4CHwDs
488,"Sin anualidad. Ya puedes borrar de tu calendario esa fecha que nunca te gustó recordar. 
Una tarjeta de crédito sin comisiones. 💜Así es Nu 💜
Para aplicar entra al link en bio 👆
#AsiEsNu #Mexico #Fintech #ElFuturoEsMorado #TarjetaDeCredito #SoyNu #ServiciosFinancieros #Millenial #Dinero #Tecnologia #TransformacionDigital",2020-03-06 21:22:54,414,24,B9aDldgnv1Y
489,"¡Ya abrimos y vamos con todo! ¿Estás listo para tener una vida financiera libre de complejidad y burocracia? 💜 Aplica hoy a la tarjeta de crédito Nu. Link en bio 👆
#AsiEsNu #Mexico #Fintech #ElFuturoEsMorado #TarjetaDeCredito #SoyNu #ServiciosFinancieros #Millenial #Dinero #Tecnologia #TransformacionDigital",2020-03-03 20:16:12,478,54,B9SNkQWFt23
490,Desde tu celular y en cualquier momento. Así es aplicar a Nu.💜 Entra al link en bio y súmate a la revolución 💜 #AsiEsNu #Mexico #Fintech #ElFuturoEsMorado #TarjetaDeCredito #SoyNu #ServiciosFinancieros #Millenial #Dinero #Tecnologia #TransformacionDigital,2020-02-28 22:41:17,378,17,B9IK_TPjAWD
491,"Una atención humana y eficiente. Sin bots. ¡Así es Nu! 
Ve al link en bio 👆  y aplica para la tarjeta de crédito Nu. #AsiEsNu #Mexico #Fintech #ElFuturoEsMorado #TarjetaDeCredito #SoyNu #ServiciosFinancieros #millenial #dinero #tecnologia #TransformacionDigital",2020-02-27 00:00:44,512,31,B9DKfhpAcUf
492,"Olvídate de andar con lupa, hay una opción en la que puedes confiar. Una tarjeta de crédito sin contratos confusos ni letras chiquitas💜Así es Nu💜Aplica hoy, enlace en bio 👆🏻#SoyNu #TarjetadeCredito #Mexico #ElFuturoesMorado #AsiEsNu",2020-02-24 00:15:03,514,29,B87dwC9hdpS
493,"Una tarjeta de crédito que pone a temblar al Statu Quo, para que tengas una vida financiera sin burocracia. Así es Nu ·💜· #AsiEsNu #Mexico #Fintech  #ElFuturoEsMorado #TarjetaDeCredito #SoyNu",2020-02-21 00:34:04,604,33,B8zxicoF_1m
494,Estar con @nu.mx es sentirte en casa ¡Déjanos apapacharte y aplica hoy! Link en bio 👆🏻 #SoyNu #Fintech #Mexico #ElFuturoEsMorado 💜,2020-02-06 00:06:34,859,20,B8NGeH8BTxL
495,"¡Nos quitamos la ropa! ¿Sabías que “Nu"" en portugués significa desnudo? No tenemos nada que ocultar, somos transparentes.
Únete hoy y desafiemos al statu quo #dollypartonchallenge #SoyNu #fintech #Mexico",2020-01-28 22:03:29,941,26,B74SBn0BdXm
496,"Para ir hacia el futuro, primero debes escoger un camino y hacer de este, algo que disfrutes en todo momento.
¡Camina hacia la luz! Y que cada paso te lleve hacia experiencias y destinos, que te dejen sin aliento.

#ElFuturoEsMorado 💜 #SoyNu 🙋‍♀️ #fintech 💪#Mexico 🇲🇽 #morado",2020-01-13 23:59:44,483,5,B7R3Z9UhvWl
497,"Por el horario no te preocupes, nunca cerramos... #SoyNu #Mexico #ElFuturoEsMorado #Innovacion #neobanks #challengerbank 💜⏰💜",2020-01-07 23:41:50,540,41,B7CYSKkBq17
498,"Nuestro propósito de 2020 eres tú.💜 Y nuestro mayor deseo es que nunca más tengas que esperar en la línea o hacer una fila, que por ningún motivo vuelvas a pagar comisiones ni a tener que leer letras pequeñas.

Pero sobre todo, que empieces el año sin que tu dinero sea una preocupación. 
Inicia el año controlando tu dinero desde la palma de tu mano. Link en bio.

#SoyNu #Mexico #2020 #ElFuturoesMorado #innovacion #tecnologia #proposito",2019-12-26 17:39:14,729,34,B6i1jVih743
499,"¿Alguna vez pensaste en desafiar al sistema con unos calcetines tan lindos, cómodos y calientitos? 🎁Un regalo de Nu, para los que nos ponemos más que la camiseta 💜

#SoyNu #Mexico #ElFuturoEsMorado #Ingenieros #Fintech #mexicano #Innovacion",2019-12-20 18:43:29,655,81,B6TgIq1h7b2
500,"Así se ven un montón de inconformes y revolucionarios del sistema financiero celebrando un gran primer año.

En esta temporada de fiestas disfruta con responsabilidad. 
Y después de unos chilaquiles súmate a la lista de espera, link en bio.

#SoyNu

#Mexico #ElFuturoEsMorado #fintech #felicesfiestas #morado",2019-12-19 00:56:10,887,23,B6PBMlUhFQH
501,"¡BOOM! Con la tarjeta de crédito Nu, las comisiones y la burocracia desaparecerán de tu vida para siempre.

Súmate a la lista de espera (link en bio)

#SoyNu #Mexico #Fintech #ElFuturoEsMorado #sincomisiones",2019-12-04 23:26:34,426,29,B5qzyUfhOs2
502,"""¿Cuánto dura un año en Marte?"" 👽  Cosas en las que puedes pensar cuando tu vida financiera deja de ser una gran preocupación 😬

Si aún no tienes tu tarjeta Nu, súmate a la lista y disfruta de una vida financiera libre de complicaciones. Link en bio 💜

#ElFuturoEsMorado #SoyNu #morado #tranquilidad #tarjetadecredito #Mexico #fintech",2019-11-29 00:12:23,496,7,B5bcSX2hqY5
503,"Es muy probable que un inconforme sea amigo de otro inconforme 🤜🏼🤛🏼 Si ya conoces lo que es tener el control de tu dinero, puedes enviar una invitación a tus mejores amigos, sólo así más inconformes tendrán la oportunidad de cambiar su vida financiera de manera radical.

Con la opción ""Invitar amigos"" de tu app, puedes adelantarle el regalo en estas fiestas a alguien especial 🥳

Usa tus invitaciones con sabiduría 🤓

#SoyNu #Inconformes #bestfriends #ElFuturoEsMorado #bff #mexico #fintech #morado",2019-11-27 18:30:02,366,3,B5YQUFoB2G0
504,"Desafiamos al status quo para que tengas una experiencia financiera sin complicaciones. 💪 Súmate a nuestra lista de espera, link en bio.

#SoyNu #ElFuturoEsMorado 
#fintech #Mexico #revolucion #morado #experiencia",2019-11-22 00:08:59,616,11,B5JaVXVBTpx
505,"Tu tranquilidad financiera existe y está en nuestra app.
¡En Nu siempre gana el bien!

Súmate a nuestra lista de espera, link en bio.
#ElFuturoEsMorado #SoyNu #tarjetadecrédito",2019-11-07 23:30:34,365,35,B4lShOjBPZG
506,"¿Ya viste lo flexible que es la tarjeta de crédito Nu?
Ajusta tu límite de crédito y elige en qué día pagar tu tarjeta desde la app. ¡Genial!

#ElFuturoEsMorado #SoyNu #tarjetadecrédito",2019-11-05 22:59:09,471,27,B4gFBgUBZXJ
507,"Estaba la Burocracia sentada en un banco, 
entre filas y esperas de todos se burlaba. 
De pronto llegó Nu con su revolución y su encanto, 
pobre Burocracia no sabía que su fin se acercaba.

Celebra el Día de muertos con Nu y despídete para siempre de la burocracia.

#ElFuturoEsMorado #SoyNu #calaverita #diademuertos",2019-11-01 22:44:40,387,15,B4VwyTtheRP
508,"No es necesario un látigo para que seamos totalmente transparentes contigo. Olvídate de las letras chiquitas.
#ElFuturoEsMorado #SoyNu #halloween #fintech #mexico",2019-10-31 12:23:38,360,9,B4SE64iBEpM
509,"Sin importar qué tipo de payaso seas, en Nu siempre recibirás una atención humana y cálida. Olvídate de esperar en la línea.
#ElFuturoEsMorado #SoyNu #halloween #fintech #mexico",2019-10-31 12:20:53,359,18,B4SEmsHB7Rh
510,"Si siempre andas brincando de un lugar a otro, Nu es para ti. Olvídate de las largas filas en la sucursal.
#ElFuturoEsMorado #SoyNu #halloween #fintech #mexico",2019-10-31 12:18:17,617,26,B4SETs0hkuF
511,"La tarjeta de crédito sin eso que no te gusta. Para tener tu tarjeta Nu súmate a la lista de espera, link en bio. #SoyNu #ElFuturoEsMorado

#mexico #fintech #morado",2019-10-28 23:44:21,358,19,B4LkOxuhV-x
512,"No importa que situación tengas con tu tarjeta Nu, sin mirar el reloj abre nuestra app, escríbenos y disfruta de una gran atención humana.
#ElFuturoEsMorado #SoyNu",2019-10-24 23:33:09,444,19,B4BPUshhB_x
513,"Así nos preparamos para darle vida y brillo a la tarjeta Nu, la tarjeta de los inconformes 💜 ¿Estás listo para pintarte de color morado? Súmate a nuestra lista de espera, link en bio.
#SoyNu #ElFuturoEsMorado #fintech #mexico",2019-10-22 23:29:28,545,25,B38Fpyuh68X
514,"Si has pensado en liberarte de la burocracia.
Si sueñas con alguien que te entienda y se preocupe por ti mientras es claro y transparente contigo.
Si ya estás cansado de los contratos confusos y de esperar en la línea.
Queremos decirte que así como nosotros, tú eres un inconforme.
Sé parte de la revolución. Únete a Nu.
Súmate a nuestra lista de espera, link en bio.

#ElFuturoesMorado #SoyNu #Mexico #mexicano #fintech #innovacion",2019-10-18 00:05:03,880,52,B3vSD6RBW89
515,"Nu nació para luchar contra la burocracia, el papeleo y las letras chiquitas para que tú vivas la experiencia financiera que tanto te mereces. ¿Estás listo para ser parte de la revolución?

Súmate a nuestra lista de espera, link en bio.

#ElFuturoesMorado #SoyNu #Mexico #mexicano #fintech #innovacion",2019-10-15 22:45:41,554,34,B3p_Y3Hh0av
516,"Lo que se mide se puede controlar. 
Empieza por decidir cuánto gastar: desde la app de Nu puedes ajustar tu límite de gastos en tiempo real.

Prepárate para recuperar el control de tu dinero. 
Súmate a nuestra lista de espera, link en bio.

#ElFuturoesMorado #SoyNu #Mexico #morado #fintech",2019-10-10 21:45:53,333,40,B3dAcOlh3Xp
517,"Está a punto de llegar la experiencia financiera que todos los mexicanos nos merecemos. ¿Estás listo? Súmate a nuestra lista de espera, link en bio. 
#comingsoon #ElFuturoesMorado #SoyNu #Mexico #morado #fintech",2019-10-08 22:49:05,714,41,B3X-BARhmZQ
518,"¡Viva la independencia financiera! ¡Viva la transparencia! ¡Viva la atención humana y eficiente! ¡Viva la simplicidad y el tener el control de tu dinero! ¡Vivan los contratos sin letras chiquitas! ¡Qué vivan los locos que nos dieron libertad!
¡Viva Nu💜! ¡Viva México 🇲🇽! #ElFuturoEsMorado #SoyNu #Mexico #IndependenciaDeMexico",2019-09-11 23:23:36,823,46,B2SgszPB5qR
519,"¿Te imaginas tener el control de tu dinero desde la palma de tu mano? ¿En cualquier lugar y en cualquier momento? ¿Inclusive abordo de un kayak? 
Deja que tu vida financiera fluya con Nu. 
Checa el link en nuestro bio☝🏼y súmate a la lista de espera de la tarjeta de crédito Nu.

#SoyNu #ElFuturoEsMorado #Mexico",2019-09-03 00:13:41,606,21,B17bRvUhTN0
520,"La tarjeta Nu está diseñada para todos los inconformes que quieren luchar contra la complejidad y buscan retomar el control de su dinero. Súmate a nuestra lista de espera, link en bio. #ElFuturoEsMorado #SoyNu #Mexico",2019-08-22 17:44:33,518,57,B1eZ375BQ7N
521,"Estamos comprometidos de poder empoderar a los mexicanos por medio de nuestro primer producto: la tarjeta Nu. Súmate a la lista de espera, link en bio. #ElFuturoEsMorado #SoyNu #Mexico",2019-08-21 19:42:50,1014,69,B1cCkW3hYig
522,"Estamos muy emocionados de presentarte nuestro primer producto en México: la tarjeta Nu. Sé parte de la nueva generación de servicios financieros. Súmate a la lista de espera, link en bio. #ElFuturoEsMorado",2019-08-21 12:54:42,917,96,B1bT3Y6BsQJ
523,¿Qué harías con tu tiempo libre si no tuvieras que ir a una sucursal bancaria? #elfuturoesmorado #soynu,2019-08-09 01:42:41,539,6,B07NluMhKe7
524,"En Nu 💜 buscamos crear un espacio de trabajo que refleja quiénes somos y lo que representamos, desde nuestros valores hasta nuestra personalidad y estilo. ¿Te identificas con Elena 💁🏽‍♀️? Súmate al equipo. 
#elfuturoesmorado #soynu",2019-07-31 00:57:20,707,6,B0j9PwSHPJ0
525,"Vamos hacia un futuro sin complejidad y sin papeleo. Vamos hacia un futuro justo y transparente. Vamos hacia un futuro morado, un futuro Nu 💜 #elfuturoesmorado #soynu",2019-07-25 20:14:30,470,29,B0Wk51mno2a
526,"¿Por qué morado? 
El morado es un tono provocativo, que nos incita a pensar de forma visionaria y comunica originalidad e ingenio. Un tono complejo para una época, la que vivimos, compleja. 
Intrigante, misterioso y mágico. Así es Nu 💜.",2019-07-22 17:47:02,436,2,B0OlpIehQo_
527,"Nuestro equipo de diseño desayuna estrategia junto con estos 5 principios (ah, bueno y uno que otro café ☕️). #ElFuturoEsMorado #SoyNu",2019-07-04 12:49:14,499,36,BzftQR0Bq08
528,"Nubank es un movimiento, retamos al status quo y jamas aceptamos el mundo sin cuestionarlo. 
Por eso, hoy y siempre celebramos la diversidad. 🏳️‍🌈
Content creator: @androotf

#soynu
#prideparade #diversidad #pride #loveislove #mesdelorgullo #pridemonth #mexico",2019-06-29 17:30:24,808,7,BzTVdOfhM6E
529,"#SoyNu

Orgullosos de nuestros Nubankers 🌈

#pride #loveislove #pridemonth #mexico #mesdelorgullo #lovemyjob",2019-06-28 16:07:34,347,8,BzQmvKBhIhI
530,"En Nubank disfrutamos de un espacio de trabajo diverso donde todos podemos ser nosotros mismos. Creemos que para revolucionar el sistema financiero en México y en Latinoamérica necesitamos de equipos talentosos y diversos, con diferentes puntos de vista, backgrounds e interéses. 
Por eso, este mes celebramos con orgullo nuestra diversidad. 🌈#soynu

#pride #loveislove #pridemonth #mexico #lovemyjob",2019-06-26 18:36:54,380,4,BzLuroshPn5
531,"Pieza por pieza, estamos construyendo un futuro libre de complejidad, de comisiones abusivas y de un mal servicio.
Un futuro diverso, 🌈 colorido y con alternativas. 
Ven y únete a nuestro movimiento💜. #soyNu

#mexico #futuro #diversity #color #free #libre #lego",2019-06-20 19:57:28,564,8,By8bIeshzBa
532,"Estamos dando pasos cada vez mayores para revolucionar el mercado financiero en México. 👨🏻‍💻👩🏽‍💻👨🏽‍💻👩🏻‍💻🌈
Nos has preguntado ¿Cuándo?, percibimos tu entusiasmo 💜y eso nos motiva para acelerar el paso. 🏃🏽
Content Creator: @huxsterized

#ElFuturoEsMorado
#SoyNu

#mexico #fintech #morado #free #motivado #motivada",2019-06-19 19:37:30,435,4,By50DY_hPwm
533,"Estamos llegando a nuestro nuevo destino, la Argentina. 🇦🇷. Vamos a pintar el mundo de morado ó como dirían allá, violeta. 😉 Para combatir la complejidad y empoderar a las personas. 💪💜 Pasa la voz #ElFuturoEsMorado #SoyNu

#argentina #mexico #latinoamerica #fintech",2019-06-12 16:53:43,559,26,BynfvkiB0dN
534,"Seguimos compartiendo con el mundo el México morado 💜 y mágico 🦄, si tú también quieres envíanos tu foto/video más cool!🤩🎬📷
Content creator: @malupenella

#ElFuturoEsMorado
#SoyNu

#morado #mexico #creativity #mexicoesfotografia #fintech #color #yucatan #nuevoleon #puebla",2019-06-06 22:27:44,368,3,ByYpMusBIGY
535,"Que ganas de estar en la playa, no? 🏖️De sentirse libre de ataduras y más relajados. #free

Estamos trabajando muy fuerte para poder hacerte sentir así todos los días con tu vida financiera. 💜

#soynu #elfuturoesmorado 
#lovemyjob #beach #playa #morado #mexico #caribe",2019-06-04 22:03:07,475,4,ByTcywKBDl8
536,"🏳️‍🌈 Comenzamos con las celebraciones del mes del orgullo. ❤️🧡💛💚💙💜 #soynu
📸: @andrewkuttler

#pride #loveislove #pridemonth #mexico",2019-06-03 21:26:37,761,12,ByQz0hChBF7
537,"Buscamos todos los días sorprender a los clientes,🎈y lo hacemos ofreciendo mucho más de lo que ellos esperan o necesitan. Mostrando que nos importan 💜💜💜y haciendo del 😄servicio de atención al cliente un momento memorable 🌠

#ElFuturoEsMorado
#SoyNu

#magic #human #love #mexico #fintech",2019-05-30 22:46:02,646,20,ByGpbb3hz2I
538,"Queremos compartir con el mundo el México morado💜🦄, si tú también quieres envíanos tu foto/video más cool!🤩🎬📷
Content creator: @venus_ryz, @riviello

#ElFuturoEsMorado
#SoyNu

#morado #mexico #creativity #mexicoesfotografia #fintech #color",2019-05-28 19:31:06,829,30,ByBJ1MDBLXk
539,"¿Preparándote para el fin?

#ElFuturoEsMorado 
#SoyNu

#findesemana #mexico #morado #fintech #nubank #havingfun",2019-05-23 22:16:17,813,44,Bx0kwoZBoGp
540,"En México el color nos alegra 😀 y el morado esta en todos lados. 💜💜El morado te hace sentir creativo, optimista y soñador. Así nos hace sentir a nosotros en Nu, que podemos lograr lo imposible y cambiar el status quo. Que podemos crear soluciones que realmente puedan mejorar la vida de las personas. 
Content creator: @charlee.mx, @carraol sofi

Queremos compartir con el mundo el México morado, si tú también quieres envíanos tu foto/video más cool!

#ElFuturoEsMorado
#SoyNu

#morado #Mexico #optimista #creativity #mexicoesfotografia",2019-05-21 21:58:06,919,23,BxvZFzVAWBl
541,"“¿Es verdad que, en Nubank, las personas van a trabajar con bermudas y pueden llevar a sus mascotas a la oficina?” lLa respuesta es sí: no tenemos reglas para el uso de vestimenta y, quien quiere, puede traer a su mascota.

Simplificar la vida de las personas comienza en nuestra oficina. Las personas pueden venir al trabajo sin preocuparse de que su amiguito se quedó en casa. En segundo lugar, muchas veces la mascota ayuda a crear conexiones entre personas que nunca se habían hablado antes.

Nuevas interacciones crean nuevas pláticas y, muchas veces, nuevas soluciones para problemas que estamos intentando resolver.

#ElFuturoEsMorado
#SoyNu

#LoveMyJob",2019-05-16 22:23:17,1132,54,Bxij_1jg2Bl
542,"Cuánto nos hace falta la transparencia.

La transparencia es uno de nuestros pilares. 💜 📣Nosotros decimos la verdad, sin letras pequeñas o trampas. El objetivo de nuestra comunicación es que el cliente entienda claramente lo que está contratando, tenga control y autonomía para tomar las mejores decisiones. 🆓😄 Nubank comenzó como una pequeña startup enfocada en resolver problemas financieros usando la tecnología. 💜💜💜Creamos productos sencillos y transparentes, controlados a través de una aplicación móvil que ofrece total autonomía para que las personas resuelvan todo desde su 📱celular.

#ElFuturoEsMorado
#SoyNu

#FinTech",2019-05-15 00:54:02,555,16,BxdrqPRAmHb
543,"Porque también somos muy Mexicanos, celebramos hoy el día de las Madres. 🥳🌺 ¿Qué es lo más divertido que has hecho con tu mamá recientemente? 🤳🏼💕🏄🏻‍♀️🎢⛺️🚁🍭",2019-05-10 16:03:47,968,32,BxSby_Glq70
544,"Usamos la tecnología, el diseño y una increíble atención al cliente para lograr que  tu experiencia sea sencilla, sin papeleo y para que sepas todo lo que pasa con tu dinero. #SoyNu",2019-05-07 18:56:49,502,74,BxLBMN_l4E0
545,Retamos al status quo a tu favor y jamás aceptamos el mundo sin cuestionarlo. 💪🏽 #SoyNu,2019-05-07 17:56:03,455,11,BxK505BliS_
546,"Llegamos a México 🇲🇽
Retamos al status quo a tu favor y jamás aceptamos las cosas sin cuestionarlas.
#SoyNu #ElFuturoEsMorado",2019-05-07 16:44:59,877,71,BxKx_vkFQ6R
547,🇲🇽💜,2019-05-07 14:47:51,1217,162,BxKkuNMlzYC
548,"Luchamos para acabar con la complejidad y devolverte el control de tu dinero 💪🏽
📷 Content Creator: @frenchieyankee 
#SoyNu #ElFuturoEsMorado",2019-05-07 14:15:09,445,13,BxKg-xbl2ac
549,"Nuestro servicio es humano, por que es hecho para personas y por personas. 
Estamos de tu lado porque nos ponemos en tu lugar. 💜 #SoyNu #ElFuturoEsMorado",2019-05-07 14:13:14,352,0,BxKgwu1loHG
