,caption,date,likes,comments,shortcode
1169,"✨ GIVEAWAY 100k ✨
¡Recomienda tu producto favorito a tus amig@s!

Para participar:
1. Síguenos en Instagram @heybanco
2. Comenta el producto de Hey Banco que recomendarías a 1 amig@
3. Etiqueta a tu amig@ en tu comentario y asegúrate de que tu amig@ también siga a @heybanco para ganar

Si tu comentario es elegido, tú y tu amig@ se llevan $10,000 cada uno y $10,000 más por cada producto Hey que tengan activo.

💸 Ahorro Hey = +$10,000
💸 Seguro Hey = +$10,000
💸 Tarjeta de Crédito Hey o Tarjeta de Crédito Hey *Garantizada = +$10,000
💸 Inversión Hey o Fondos de Inversión Hey = +$10,000

¡Pueden llevarse hasta $50,000 cada uno!

Importante:
- Los dos ganadores deben tener o crear una Cuenta Hey para ahí recibir sus premios.
- Los participantes deben ser mexicanos.
- Los productos califican si son contratados a más tardar el martes 25 de enero.
- Los ganadores serán anunciados el miércoles 26 de enero.

Facebook e Instagram no patrocinan, no avalan, ni administran de modo alguno esta promoción, ni están asociados a ella.",2022-01-12 17:52:12,2105,6923,CYo5o4zOqio
1170,"Ep. 3 - Criptomonedas: ¿Sí o no? 

¿Estás a favor o en contra de las criptomonedas? Escucha la opinión de nuestros expertos sobre este tema que, sin duda, está en la boca de todos.

🎧 https://heyban.co/Spotify-FinanzasSinFiltro",2022-01-12 00:48:58,450,29,CYnETfPFJui
1171,"¡Muchas felicidades, @juvelv! Te convertiste en el ganador de un año de tu sueldo por cambiar tu nómina a Hey Banco. 🙌🏼

Así como Luis, ¡tú también puedes ganar un año de tu sueldo! 

Cambia tu nómina a Hey Banco durante este mes y participa para ganar en marzo.

Cuéntanos, ¿qué harías si te ganaras un año de tu sueldo? 👀",2022-01-11 23:37:05,985,58,CYm8UAwPgCw
1172,"BUENAS NOTICIAS 😎
¡Te escuchamos y diseñamos una nueva experiencia para ti!
Descarga la nueva versión de tu app Hey Banco y estrena ✨ el nuevo diseño ✨

Ahora podrás: 
- Consultar todos tus productos en la misma pantalla.
- Acceder de inmediato al centro de ayuda o a la sección de ajustes de tu app.
- Encontrar avisos relevantes sobre tu cuenta en tu buzón.
- Verificar tu cuenta o solicitar tu tarjeta de manera ágil y segura.
- Acceso a nuevas herramientas de inversión.
- Y mucho más 🥳
 
¡Actualiza tu App y descubre todos sus beneficios ya!
Conoce más en www.heybanco.com",2022-01-11 00:45:30,1142,130,CYkfMgwlQoc
1173,"¡Ahora puedes comprar y vender acciones internacionales y nacionales con Hey Acciones! 🤑🤑🤑

Obtén acciones de marcas como Apple, Amazon, Google y Tesla desde tu App, sin mínimo de compra y sin comisión por gestión 👏🏻👏🏻👏🏻",2022-01-11 00:34:06,930,62,CYkeCs9oyo_
1174,"Abre tu Cuenta Hey en minutos desde tu celular, y comienza el 2022 aprovechando las herramientas que te permitirán mejorar tu historial de crédito para alcanzar tus metas financieras.
👉🏻 https://quierosercliente.heybanco.com/#/crear-usuario",2022-01-09 17:01:27,851,44,CYhFckAoBIg
1175,"¡#HeyDateCuenta no se detiene! Sigue recomendando a Hey en Twitter, anunciaremos al siguiente seleccionado el 21 de enero. ¡No te quedes fuera!",2022-01-08 19:31:34,858,63,CYex1KPIzRr
1176,"Si buscas tips, experiencias, lecciones y todo lo relacionado a encontrar la libertad financiera, te recomendamos escuchar nuestros podcasts de Hey.

🎧 Escúchalos todos en Spotify.",2022-01-08 00:17:11,790,17,CYctuIFvDkf
1177,"¿Y a ti, qué es lo que más te gusta de Hey? ❤️‍🔥",2022-01-06 20:22:14,748,55,CYZuCgYPOL2
1178,"Giveaway ¡Vuela gratis por 1 año! ✈️ 

@heybanco y @vivaaerobus te regalan 1 año de vuelos gratis para ti y un acompañante (12 vuelos redondos) a cualquier destino de Viva Aerobus y $5,000 pesos en efectivo para disfrutar en cada viaje ($60,000 pesos) 🤑

Para participar:
1. Sigue a @heybanco y a @vivaaerobus
2. Conviértete en Hey Pro para febrero:
 - Verifica tu cuenta.
 - Realiza 6 compras de al menos $100 pesos durante enero.
3. Comenta un lugar a donde te encantaría viajar.
4. Etiqueta a 1 amig@ en tu comentario y asegúrate de que tu amig@ también siga a @heybanco y a @vivaaerobus

Importante:
- Tienes hasta el 31 de enero para acumular compras y verificar tu cuenta para participar.
- El ganador debe tener el estatus Hey Pro durante el mes de febrero.
- El ganador será escogido aleatoriamente y anunciado el viernes 4 de febrero.

Facebook e Instagram no patrocinan, no avalan, ni administran de modo alguno esta promoción, ni están asociados a ella.

Consulta términos y condiciones del premio en heybanco.com",2022-01-05 22:05:18,9270,15444,CYXVCcRozs7
1179,Comenta tu propósito de este año para que se te cumpla 🔮✨,2022-01-04 17:38:39,552,115,CYURulgo0nM
1180,"Paga menos por liquidar tus deudas con otros bancos transfiriendo tu saldo pendiente a tu Tarjeta de Crédito Hey con tasa desde 0% y participa para llevarte un reembolso de hasta $120,000 🤑",2022-01-03 22:24:20,1064,332,CYSNoHePoxr
1181,"¡Tenemos más novedades para ti en enero!

✨Descubre nuestra nueva Banca Web Hey.
✨Conviértete en Hey Pro para ampliar tus beneficios.
✨Continúa disfrutando del 5% de recompensas en efectivo tus primeros 3 meses con Tarjeta de Crédito Hey. 
✨ ¡Seguimos con los Giveaways! Sigue nuestras redes para participar y ganar.
✨También búscanos en Spotify y escucha nuestros podcasts con nuevos tips fortalecer tus finanzas.",2022-01-03 19:11:21,1657,105,CYR3ivVud21
1182,"Esta noche brindemos por lo que fue, por lo que es y por lo que será; porque este año nuevo nos sigas permitiendo ser parte de tu vida y de tu crecimiento. 

¡Feliz año 2022! 🥳",2021-12-31 22:46:51,848,27,CYKh0a9IIur
1183,¡Gracias por todas las metas cumplidas este 2021! Estamos listos para impulsarte a alcanzar tu libertad financiera en 2022 🎉,2021-12-31 18:35:28,367,5,CYKFDPLoMJP
1184,"Este 2021 estuvo lleno de sorpresas, como nuestra gran Colección 2021. Este próximo año se vienen aún más, ¿estás listo? 👀",2021-12-30 23:15:27,527,20,CYIAS-TP8hM
1185,¡Activa tu cuerpo y eleva tu ánimo con este workout de @ssbymagaly! Y recuerda que estar bien en enero empieza en diciembre.,2021-12-30 21:58:13,192,2,CYH2zCaFvhA
1186,¡Alcanza tu libertad financiera! 🤑 Conviértete en Hey Pro y cumple todos tus propósitos para este 2022.,2021-12-29 21:02:03,579,19,CYFMPDHvs1l
1187,¡Hey! Seguimos celebrando todas tus metas cumplidas este 2021 😎,2021-12-29 19:22:47,1059,29,CYFA4FUPuph
1188,"Si últimamente has escuchado el furor alrededor de temas como semiconductores, inflación y autos eléctricos, pero no sabes de qué tratan ni cómo funcionan, en este episodio te explicaremos todo lo que tienes que saber para empaparte de estos temas; en qué estatus están los diferentes sectores donde podrías invertir y cómo se han ido moviendo a lo largo de estas últimas semanas.

🎧 Escúchalo aquí: https://heyban.co/Spotify-FinanzasSinFiltro",2021-12-29 00:08:38,184,4,CYC8t7Il4PD
1189,En 2021 les regalamos más de 4 millones de pesos en premios en nuestros giveaways exclusivos. ¿Listos para el 2022? 🤑🤑🤑,2021-12-28 18:18:28,1214,53,CYCUuH0P057
1190,"¡Dile Hey a Lalo! Subdirector de Proyectos de Innovación y #DigitalBanker en Hey Banco. Conoce su trayectoria de 20 años dentro de la institución, su historia, a su equipo y lo mucho que le apasiona su trabajo, en el quinto episodio de Colaboradores Hey 👏🏻👏🏻👏🏻",2021-12-27 23:26:42,269,30,CYAS6hflRms
1191,En Hey estamos muy contentos de compartirles lo mucho que hemos crecido. En 2021 dimos más de 160 millones de pesos en rendimientos. ¡Y el próximo año creceremos mucho más! 🤑🤑🤑,2021-12-27 22:17:09,1610,62,CYALPbrP9V7
1192,"¡Hey! ¡Feliz Navidad! 🎄🎁 
De parte de todos nosotros, les deseamos que disfruten muchísimo este día con sus seres queridos.",2021-12-25 17:45:21,615,10,CX6ii8zIJYV
1193,"¡La Navidad llegó a Hey Banco! De parte de todos nosotros, esperamos que se la pasen excelente hoy 🎄❤️",2021-12-24 18:22:38,621,13,CX4CBLDovZG
1194,Levanten la mano todos los hey pro 🙋🏻‍♀️🙋🏻,2021-12-23 21:32:30,906,241,CX1y814vBvq
1195,"GIVEAWAY #HeyDateCuenta
Segundo seleccionado:
Edrei Martinez
¡Felicidades! Te llevas $50,000 por proponer soluciones.🤑

¡#HeyDateCuenta no se detiene! Sigue recomendando a Hey, porque anunciaremos al siguiente seleccionado el 7 de enero. ¡No te quedes fuera!",2021-12-23 19:00:15,374,16,CX1hhwlvlkx
1196,"¡Alista tus finanzas para el 2022!

GIVEAWAY $100k 

Para participar:
1. Síguenos en Instagram @heybanco
2. Comenta cuál es tu propósito financiero para el 2022 🤑
3. Etiqueta a 1 amig@ en tu comentario y asegúrate de que tu amig@ también siga a @heybanco para ganar

¡Etiqueta a todos! Puedes participar las veces que quieras etiquetando a un amigo diferente por comentario.

Si tu comentario es elegido, tú y tu amig@ se llevan $10,000 cada uno y $10,000 más por cada producto Hey que tengan activo.

💸 Ahorro Hey = +$10,000
💸 Seguro Hey = +$10,000
💸 Tarjeta de Crédito Hey o TDC Hey *Garantizada = +$10,000
💸 Inversión Hey o Fondos de Inversión Hey = +$10,000

¡Pueden llevarse hasta $50,000 cada uno!

Importante:
- Los dos ganadores deben tener o crear una Cuenta Hey para ahí recibir sus premios.
- Los participantes deben ser mexicanos.
- Los productos califican si son contratados a más tardar el martes 4 de enero 2022.
- Los ganadores serán escogidos aleatoriamente y anunciados el 5 de enero. 

Facebook e Instagram no patrocinan, no avalan, ni administran de modo alguno esta promoción, ni están asociados a ella.",2021-12-23 01:31:34,1848,4933,CXzpg_LlU8O
1197,"Alejandra Guerra fundó Mom2Mom para poder compartir su testimonio con las mujeres cercanas a ella, sin pensar que la comunidad crecería tanto hasta llegar a convertirse en una plataforma de apoyo entre mamás y mujeres emprendedoras en busca de su independencia económica. No te pierdas el episodio 3 de Despertar Financiero por Hey Banco. ¡Escúchalo!

🎧 https://heyban.co/Spotify-DespertarFinanciero",2021-12-22 22:12:05,265,6,CXzRhABlot3
1198,"Si todavía te faltan regalos para las personas en tu lista y te intimidan las compras navideñas, te pasamos este #TipHey para comprar regalos de último minuto.",2021-12-21 21:35:23,409,8,CXwpsN_P7lC
1199,¡Queremos saber! 👀,2021-12-21 19:56:22,669,143,CXweXAgPnzX
1200,"¡Conoce la nueva Banca Web Hey! Acceder es muy fácil, ingresa con el mismo usuario y contraseña que usas en tu App Hey Banco y toma el control de tus finanzas.
Ingresa aquí 👉🏻 https://heyban.co/HeyBancaWeb",2021-12-21 01:05:09,719,40,CXucwOQDbeV
1201,"¿Quieres organizar tus finanzas y no sabes por dónde empezar? En el módulo 1 del podcast Hey Profe por Hey Banco aprenderás a hacer tu presupuesto, conocer tus ingresos, definir tus gastos ¡y más! 

🎧Escúchalo en Spotify: https://heyban.co/Spotify-HeyProfe",2021-12-20 21:49:47,542,12,CXuGiyFvL9N
1202,"¡Conoce nuestros #PuntosHey! Y no olvides tomarte una foto, subirla y etiquetarnos en tu próxima visita. ¡Te esperamos!",2021-12-19 22:58:24,1260,65,CXrpmecuE8P
1203,¡Activa tu cuerpo y eleva tu ánimo con este workout de @ssbymagaly! Y recuerda que estar bien en enero empieza en diciembre.,2021-12-18 18:23:36,243,6,CXoWh9eDadk
1204,"#HeyResponde
¿Puedo sacar una tarjeta de crédito con Hey si estoy en Buró?
Hey Banco ofrece la Tarjeta de Crédito Hey *Garantizada exactamente para esta situación. Tú determinas tu límite de crédito, y, si la usas bien, puedes mejorar tu historial crediticio.",2021-12-17 20:26:15,667,60,CXmOmX4PIZv
1205,"En el episodio 2 de Despertar Financiero por Hey Banco, Claudia Garza-García, directora de @cordemabp, comparte ideas y propuestas sobre cómo la educación es la clave para que las mujeres alcancen su independencia económica para salir adelante en la vida. ¡Escúchalo!",2021-12-17 16:41:48,177,4,CXl0xZVj8F3
1206,"¿Sabes qué es el buró de crédito? En el episodio 4 de Másters por Hey Banco, Pedro Zendejas, director de inteligencia de riesgos en Hey Banco, desmiente todos los mitos alrededor del buró de crédito y habla sobre la importancia de la educación financiera para lograr una buena relación con tus finanzas. ¡No te la pierdas!",2021-12-16 23:03:29,249,5,CXj7bEADumj
1207,"¡Conoce a la ganadora del Giveaway NFL!
Por ser Hey Pro, se lleva vuelos a Las Vegas, hospedaje y boletos al juego Chargers vs. Raiders.
¡Felicidades @marulinaje! 😎🏈 
Recuerden que con Hey Pro participas en Giveaways exclusivos, y desbloqueas beneficios por usar tu Tarjeta Hey.",2021-12-15 23:13:29,261,8,CXhYJgiOwEc
1208,"¿Te da miedo invertir? ¿No sabes por dónde empezar? En el primer episodio del podcast Finanzas #SinFiltro por Hey Banco, te contamos cómo entramos al mundo de las inversiones y las diferentes experiencias que nos han ayudado a forjar nuestro portafolio hasta la fecha.",2021-12-15 22:34:25,423,21,CXhTrVVOc_J
1209,"Conviértete en Hey Pro y conoce el mundo de beneficios que desbloqueas al usar tus tarjetas Hey. Obtienes 7% en Inversión Hey, 1% en recompensas por tus compras con tarjeta de débito, 10% en recompensas en Hey Shop, puedes ser Embajador Hey Pro, participar en Giveaways aún más grandes, ¡y todavía más beneficios!",2021-12-15 20:37:17,701,46,CXhGRbZOK3u
1210,En Hey ya traemos todo el espíritu navideño! Visiten nuestro Spotify para ponerse en ambiente con esta playlist de nuestros villancicos favoritos.,2021-12-14 00:37:57,419,5,CXcYOZ5lPgO
1211,"La navidad es tiempo de estar en familia, y a veces eso significa viajar. Ya sea que visites a los abuelos, los tíos o los primos, te pasamos este #TipHey para viajar con tus hijos en estas épocas.",2021-12-13 20:26:30,470,3,CXb7cxZhFEN
1212,¡Celebremos juntos el día del empleado bancario! Felicidades a todos nuestros #DigitalBankers ❤️,2021-12-12 17:01:33,544,6,CXY_MvzuU9x
1213,"Esta navidad, Hey Shop tiene el regalo perfecto para esa persona especial. ¡Recuerda que obtienes promociones y descuentos exclusivos cuando pagas con tu Tarjeta Hey!",2021-12-11 23:22:09,350,2,CXXF9dUuFqB
1214,¡Activa tu cuerpo y eleva tu ánimo con este workout de @ssbymagaly! Y recuerda que estar bien en enero empieza en diciembre.,2021-12-11 15:28:30,166,6,CXWNjfhj10_
1215,Comenta 🙋🏼‍♀️🙋🏻 si eres Hey Pro,2021-12-10 23:50:18,677,86,CXUkYu-PPDC
1216,"La navidad es época de generosidad, pero el coach Ezra quiere que extiendas ese espíritu y te guardes un regalo que te dará un enero mucho más tranquilo.",2021-12-10 23:01:55,154,0,CXUey0VD3UZ
1217,"Anunciamos al cuarto seleccionado para recibir 1 año de su sueldo por cambiar su nómina a Hey Banco. Cuéntanos qué harías tú con 1 año de tu sueldo en comentarios, y sigue buscando Tu Libertad Financiera.",2021-12-10 20:18:17,695,53,CXUMH3EvngO
1218,¡Diciembre es cuándo! El coach Ezra te explica porqué este mes es una oportunidad perfecta para experimentar con una inversión.,2021-12-10 00:46:53,150,0,CXSGCU4J0FW
1219,"Escucha Despertar Financiero, el nuevo Podcast de Hey, donde vemos como las finanzas personales involucran tanto números duros y los planes financieros como a experiencias personales y vida emocional. 

Escúchalo ahora en Spotify: https://heyban.co/DespertarFinanciero-Ep1",2021-12-09 20:23:20,265,14,CXRnwMdjtCH
1220,"El evento Hey Premier reunió a todos nuestros #DigitalBankers, quienes tuvieron la oportunidad de conocer de cerca lo que su trabajo diario ha logrado aportar al crecimiento de Hey; además de que le dieron un vistazo a todo lo nuevo que viene para este 2022.

Sin duda, gracias a sus esfuerzos, el próximo año será mucho mejor que este. ¡Felicidades!",2021-12-09 00:28:56,393,10,CXPfMDvplWK
1221,"¡Celebramos el aniversario de Inversión Hey!

🤑 GIVEAWAY $100K 🤑

Para participar:

1. Síguenos en Instagram @heybanco
2. Ten una Inversión Hey activa - ¡Cualquier monto participa!
3. Comenta en qué te ha ayudado tu Inversión Hey
4. Etiqueta en tu comentario a un@ amig@
5. Asegúrate de que tu amig@ también tenga Inversión Hey y siga a @heybanco

Si tu comentario es elegido, tú y tu amig@ se llevan 50k cada uno. 

Importante:
- Los dos ganadores deben tener o crear una Cuenta Hey para recibir sus premios.
- Los participantes deben ser mexicanos.
- Tienes hasta el martes 21 de diciembre para contratar tu Inversión Hey.

Facebook e Instagram no patrocinan, no avalan, ni administran de modo alguno esta promoción, ni están asociados a ella.

Los ganadores serán escogidos aleatoriamente y anunciados el miércoles 22 de diciembre 2021.",2021-12-08 23:07:07,1513,2669,CXPV2wwPrHm
1222,"Si tu excusa para no invertir es que nunca sobra dinero, Ezra, tu coach de inversiones, te quiere dar una nueva perspectiva sobre tu aguinaldo.",2021-12-08 20:17:18,161,5,CXPCTz7BWOa
1223,"Con Hey Banco, tienes muchas opciones para hacer crecer tu dinero. Comienza a Invertir con la seguridad de las tasas siempre altas de Inversión Hey, explora invertir en renta fija y en la bolsa con Fondos de Inversión Hey, o diseña tu propio portafolio con Hey Acciones.",2021-12-08 01:18:00,787,34,CXNACcnuwP_
1224,"Hoy, el coach Ezra quiere ayudarte a que no se te acabe el aguinaldo y tiene un consejo muy puntual sobre qué hacer con lo que te sobre. ¿Has intentado hacer un presupuesto para tus regalos? ¡Cuéntanos!",2021-12-08 00:13:38,157,4,CXM4kfDjjlz
1225,"¿Se acuerdan de la preventa que tuvimos exclusiva de Hey Banco para el Tecate Pa'l Norte 2022?

Al comprar tu boleto automáticamente participaste en el Giveaway para llevarte 1 Guitarra Autografiada por los artistas del Tecate Pa'l Norte 2021.

Ya tenemos al ganador! Felicidades @ramirogz311 - 223 😎

Esperen grandes sorpresas para el siguiente Tecate Pa'l Norte 2022.",2021-12-07 19:47:09,655,7,CXMaLUGODQH
1226,"Si esperas tu aguinaldo con ansia, ponle mucha atención a Ezra, tu coach de inversiones con Hey Banco, y cambia tu chip para que aproveches las oportunidades de diciembre y así, estar mejor en enero.",2021-12-07 00:46:26,286,12,CXKXPzpp23P
1227,"¡Lunes de donas con @heybanco y @timhortonsmx! Todos los lunes de diciembre, obtén 20% de descuento en 6-packs y 12-packs de Donas Honey Dip al pagar con tu Tarjeta Hey.",2021-12-06 18:34:12,606,19,CXJtCGAvQoe
1228,"#HeyResponde
¿Dónde puedo sacar mi dinero de mi Cuenta Hey?
Con Hey Banco, puedes retirar efectivo sin costo en los cajeros de Banregio, Banbajío, Inbursa y Scotiabank.",2021-12-05 22:04:03,1648,85,CXHgQIyvNyx
1229,¡Activa tu cuerpo y eleva tu ánimo con este workout de @ssbymagaly! Y recuerda que estar bien en enero empieza en diciembre.,2021-12-04 15:04:53,203,5,CXEKu0_DDyv
1230,"Dile ¡Hey! a Delia, UX Design Manager en Hey Banco, quien, además, es una amante de la moda y el hairstyling, y de los elotes en vaso. Conoce la gran labor que hace con su equipo en el cuarto episodio de Hey, #DigitalBankers.",2021-12-03 20:34:47,320,11,CXCI5LhhD25
1231,¿Ya le dijiste Hey a Apple Pay? Con tu Tarjeta Hey en tu Apple Wallet puedes pagar con tu iPhone o Apple Watch. Añade tu tarjeta de débito o crédito a tu Wallet y comienza a pagar seguro y sin contacto.,2021-12-03 18:57:05,715,44,CXCBRATvGDj
1232,"Si llevas todo el año esperando tu aguinaldo, conoce lo que te corresponde según la ley, y aprovéchalo al máximo con este #TipHey.",2021-12-03 01:00:56,622,1,CXAGHI6pdpJ
1233,¡Hey! ¿Qué va a ser lo primero que hagas cuando recibas tu aguinaldo? Cuéntanos en un comentario.,2021-12-03 00:31:36,664,169,CXACwOrvsDe
1234,"Conéctate este sábado a las 9am para activarte y bailar con @ssbymagaly y @heybanco ‼️

Si quieres sentirte mejor en enero, ¡empieza en diciembre! 🎉",2021-12-02 14:47:35,337,4,CW-_6zYp6N1
1235,"¡Tenemos grandes novedades para diciembre!
A partir de hoy, crecerá aún más el mundo de beneficios de ser Hey Pro. También puedes abrir tu Ahorro Inmediato, y sigues disfrutando recompensas de 5% tus primeros 3 meses con Tarjeta de Crédito Hey. ¡Y continúan los Giveaways! Tenemos uno nuevo en Twitter, así que síguenos ahí. También conoce nuestra nueva cuenta de TikTok y ve a Spotify escucha nuestro nuevo podcast 😎",2021-12-01 22:42:54,741,60,CW9RhM1lV6w
1236,Usa tu dinero para generar más dinero con Inversión Hey. Contrata desde tu celular y recibe rendimientos de hasta 7% anual.,2021-11-30 23:06:24,647,59,CW6vaeJlsQf
1237,"¡Hey! Si quieres aprovechar las ofertas de este ciberlunes, no olvides cuidar tus datos y tu dinero. Te compartimos 3 consejos para que compres en línea con seguridad.",2021-11-29 23:56:00,472,51,CW4QS2Uu1vT
1238,"Las tarjetas de crédito son una herramienta poderosa, pero que fácilmente se puede salir de control si no sabes utilizarlas. Te pasamos algunos consejos básicos para manejarlas bien, y un #TipHey para cuando no todo sale bien.",2021-11-28 20:56:18,881,36,CW1W72Al6yp
1239,"Con Ahorro Inmediato, depositas a tus ahorros con tus gastos cotidianos. Programa que se deposite el equivalente a un porcentaje de lo que pagas con tu Tarjeta de Débito Hey. Tu App Hey Banco te permite depositar desde el 1% hasta el 5%. ¡Tú eliges cuánto depositas!",2021-11-27 22:53:06,603,25,CWy_gcXFOo2
1240,"Dile ¡Hey! a Virginia, #DigitalBanker y Subdirectora de Onboarding Digital y Producto. En el tercer episodio de Hey Digital Bankers, conocerás un poco sobre cómo comenzó su historia en Hey Banco y la gran familia que ha formado con su equipo.",2021-11-26 21:16:59,455,18,CWwPj9LlUnL
1241,"Si cuando ves un tweet negativo sobre bancos, te dan ganas de proponer soluciones, queremos apoyarte en tu misión. Sigue a @heybanco en Twitter para descubrir como participar en el Giveaway #HeyDateCuenta y llevarte $50,000 por recomendarle Hey a tus amig@s. No olvides utilizar el hashtag #HeyDateCuenta para participar.",2021-11-26 20:41:02,1037,84,CWwLmVfldHR
1242,"🏈 GIVEAWAY NFL 🏈

Tus Tarjetas Hey Banco Visa te llevan a ti y a un acompañante a Las Vegas para ver el juego de Los Angeles Chargers vs. Las Vegas Raiders.

Para participar:
1. Síguenos en Instagram @heybanco
2. Conviértete en Hey Pro durante noviembre
  a. Haz 6 compras* de al menos $100 pesos durante noviembre
  b. Verifica tu cuenta
3. Etiqueta a un amig@ y asegúrate de que también siga a @heybanco.

Si tu comentario es elegido, tú y tu amig@ se llevarán:
- Vuelos a Las Vegas
- Hospedaje
- Boletos al juego

Importante:
- El ganador debe tener el estatus Hey Pro durante el mes de diciembre.
- Los participantes deben ser mexicanos.

Facebook e Instagram no patrocinan, no avalan, ni administran de modo alguno esta promoción, ni están asociados a ella.

Tienes hasta el 30 de noviembre para acumular compras y verificar tu cuenta para participar. Los ganadores serán escogidos aleatoriamente y anunciados el 15 de diciembre.

Consulta términos y condiciones del premio en heybanco.com",2021-11-25 18:55:41,2037,3251,CWtav0fvcKA
1243,"Aprovecha la venta de Boletos Tempraneros para el próximo festival Tecate Pal Norte 2022, exclusiva para Hey Banco el 25 de noviembre 2021 y podrás participar en un Giveaway para llevarte 1 guitarra autografiada por algunos de los artistas que acaban de venir. ¡No la dejes pasar!",2021-11-24 22:41:57,631,102,CWrP2NavyRx
1244,Completa la frase: Hoy es un buen día para ______________ con Hey Banco.,2021-11-24 22:35:42,743,71,CWrPIYbPzaM
1245,"Pronto crecerá el mundo de beneficios que desbloqueas al usar tus tarjetas Hey. Además de obtener 7% en Inversión Hey y ser Embajador Hey Pro, ahora tendrás 1% en recompensas por tus compras con tarjeta de débito, Giveaways aún más grandes, ¡y todavía más beneficios!",2021-11-23 22:58:07,1338,139,CWos5vjLOr0
1246,"¿Y tú, para qué estás ahorrando? El #PerritoHey lo tiene muy claro 🍗",2021-11-23 21:03:24,802,29,CWofxfxljxU
1247,"¿Conoces la diferencia entre costos y gastos? Ambos son salidas de dinero, pero la manera de tratarlos es distinta. Los gastos no son estrictamente necesarios, y puedes buscar como reducirlos. Los costos no son opcionales y los tienes que pagar, pero puedes planear cuándo y cómo. #HeyProfe",2021-11-22 20:53:00,2186,15,CWl5yfNFDUI
1248,"#HeyResponde
Si Hey Banco es 100% digital, ¿dónde puedo depositar dinero a mi cuenta?
Hey Banco quiere estar donde tú estás. Por eso te permite realizar depósitos en más de 23,300 puntos en todo México, incluyendo tiendas Oxxo y 7-Eleven, Practicajas BBVA y sucursales Banregio.",2021-11-22 00:14:12,984,86,CWjsBQVMkF5
1249,"Solicita portabilidad de nómina a Hey Banco en noviembre, asegúrate de recibir un mes de tu sueldo en la cuenta Hey y en enero podrás registrarte para participar en un Giveaway y llevarte el equivalente a un año de tu sueldo. ¡Imagina todo lo que podrías hacer con lo que ganas en un año!",2021-11-20 21:32:56,1004,55,CWg0xMUFxrA
1250,¿Quieres ir a la Gran Manzana? Te pasamos este #TipHey para que planees un viaje increíble a la ciudad de Nueva York.,2021-11-18 20:52:46,4588,151,CWbmlLXFs4w
1251,Así vivimos la experiencia Hey Banco en @tecatepalnorte 2021. Abre tu cuenta Hey y prepárate para la décima edición del festival y disfruta de beneficios exclusivos dentro de Tecate Pa’l Norte 2022.,2021-11-17 23:58:17,225,7,CWZW3z1DXtw
1252,¡Gracias a todos! Nos vemos pronto en el próximo @tecatepalnorte 2022 👏🏻👏🏻👏🏻,2021-11-17 23:55:36,746,4,CWZWtaosIOq
1253,"¿Sabes qué significa “corte” en los términos de tu tarjeta de crédito? La fecha de corte es el día que se cierra la cuenta de tus cargos para un periodo, y lo que debes en ese día en particular es tu saldo al corte, que determina lo que debes pagar para evitar acumular intereses.",2021-11-17 17:20:07,1160,27,CWYpczoLqWA
1254,"Felicidades @mariana.gonzalezg eres la ganadora de los $100,000 pesos. ¡Gracias a todos por formar parte de la comunidad Hey y buscar Tu Libertad Financiera! Mantente al pendiente porque pronto anunciaremos nuestro próximo giveaway de $100,000 pesos.",2021-11-16 23:58:26,1696,89,CWWyPZSs1nF
1255,"Protección Hey te asegura contra robo, fraude y muerte accidental. Mantenla activa en noviembre y diciembre, y llévate $100 pesos para usar en Amazon Mexico  y participa en un Giveaway por un año de subscripciones digitales para una personal. ¡Protégete y participa!",2021-11-16 23:17:51,812,27,CWWtmDnrZKX
1256,Comenta 🙋🏼‍♀️🙋🏻 si te subirías a nuestro tobogán o si quieres volver a disfrutar de esta activación en el próximo @tecatepalnorte,2021-11-15 20:59:30,1621,37,CWT495TFvei
1257,"Conviértete en un Embajador Hey Pro y ayuda a tus amig@s a descubrir su libertad financiera.
Si eres un usuario Hey Pro, recibirás un código para invitar a tus amig@s a conocer todas las herramientas de Hey Banco. Por cada persona que acepte tu recomendación, ¡obtienes $100! Además, tus amig@s podrán participar en un Giveaway exclusivo.
¡Qué esperas! Sigue recomendándonos.",2021-11-14 22:03:41,1182,132,CWRbhE5LGnG
1258,Así es como Hey Banco vive la experiencia en @tecatepalnorte,2021-11-13 23:08:57,610,10,CWO-MTCv3DE
1259,"Ahorro Inmediato integra el hábito de ahorrar a los hábitos que ya toman parte de tu día a día. Con cada compra que realizas con tu Tarjeta de Débito, se retira hasta 5% más para hacer crecer tus ahorros.",2021-11-13 19:08:20,1566,74,CWOip6cPNU1
1260,"¿Ya nos visitaste? Recuerda que puedes entrar a nuestro hospitality si eres cliente Hey #heypalnorte 😎
📍 Escenario Tecate Original",2021-11-13 00:54:58,1802,17,CWMlh4tp_Ic
1261,"Conoce las ofertas que Hey Banco tiene para que aproveches este Buen Fin al máximo. Disfruta de meses sin intereses, participa en un Giveaway para recibir reembolsos, o solicita tu Tarjeta de Crédito o Crédito de Auto con beneficios exclusivos. ¡Y aprovecha envío sin costo y Meses Sin Intereses en Hey Shop!",2021-11-11 22:33:35,907,98,CWJwjdeL5Y9
